platform	month	eq. cross. time	node
AVMEB	2017-06-01	21:31:03.681614	ascending
AVMEB	2017-07-01	21:30:48.841447	ascending
AVMEB	2017-08-01	21:30:29.318666	ascending
AVMEB	2017-09-01	21:30:07.487743	ascending
AVMEB	2017-10-01	21:30:02.511219	ascending
AVMEB	2017-11-01	21:30:08.048027	ascending
AVMEB	2017-12-01	21:30:09.798390	ascending
AVMEB	2018-01-01	21:30:10.184309	ascending
AVMEB	2018-02-01	21:30:04.979688	ascending
AVMEB	2018-03-01	21:29:54.400022	ascending
AVMEB	2018-04-01	21:29:43.137323	ascending
AVMEB	2018-05-01	21:29:26.406485	ascending
AVMEB	2018-06-01	21:29:05.900737	ascending
AVMEB	2018-07-01	21:28:43.361246	ascending
AVMEB	2018-08-01	21:28:18.583795	ascending
AVMEB	2018-09-01	21:27:51.183715	ascending
AVMEB	2018-10-01	21:27:33.367737	ascending
AVMEB	2018-11-01	21:27:34.644842	ascending
AVMEB	2018-12-01	21:28:02.231020	ascending
AVMEB	2019-01-01	21:28:26.482423	ascending
AVMEB	2019-02-01	21:28:47.684184	ascending
AVMEB	2019-03-01	21:29:05.438817	ascending
AVMEB	2019-04-01	21:29:16.909006	ascending
AVMEB	2019-05-01	21:29:27.168021	ascending
AVMEB	2019-06-01	21:29:33.917777	ascending
AVMEB	2019-07-01	21:29:35.469081	ascending
AVMEB	2019-08-01	21:29:35.142481	ascending
AVMEB	2019-09-01	21:29:35.835068	ascending
AVMEB	2019-10-01	21:29:30.799655	ascending
AVMEB	2019-11-01	21:29:37.035060	ascending
AVMEB	2019-12-01	21:29:55.357954	ascending
AVMEB	2020-01-01	21:30:11.662754	ascending
AVMEB	2020-02-01	21:30:24.106141	ascending
AVMEB	2020-03-01	21:30:31.258595	ascending
AVMEB	2020-04-01	21:30:33.694658	ascending
AVMEB	2020-05-01	21:30:30.028808	ascending
AVMEB	2020-06-01	21:30:29.162280	ascending
AVMEB	2020-07-01	21:30:20.382836	ascending
AVMEB	2020-08-01	21:30:14.117283	ascending
AVMEB	2020-09-01	21:30:03.062772	ascending
AVMEB	2020-10-01	21:29:54.830654	ascending
AVMEB	2020-11-01	21:30:06.472645	ascending
AVMEB	2020-12-01	21:30:16.983711	ascending
AVMEC	2019-09-01	21:30:53.452779	ascending
AVMEC	2019-10-01	21:30:49.756078	ascending
AVMEC	2019-11-01	21:30:41.151646	ascending
AVMEC	2019-12-01	21:30:29.239853	ascending
AVMEC	2020-01-01	21:30:49.509399	ascending
AVMEC	2020-02-01	21:31:08.893844	ascending
AVMEC	2020-03-01	21:31:20.873939	ascending
AVMEC	2020-04-01	21:31:29.372160	ascending
AVMEC	2020-05-01	21:31:34.041037	ascending
AVMEC	2020-06-01	21:31:34.749462	ascending
AVMEC	2020-07-01	21:31:33.445950	ascending
AVMEC	2020-08-01	21:31:30.291584	ascending
AVMEC	2020-09-01	21:31:24.686815	ascending
AVMEC	2020-10-01	21:31:15.477623	ascending
AVMEC	2020-11-01	21:31:25.571423	ascending
AVMEC	2020-12-01	21:31:39.769633	ascending
