platform	month	eq. cross. time	node
NOAA18	2017-03-01	18:42:08.986394	ascending
NOAA18	2017-04-01	18:47:02.777536	ascending
NOAA18	2017-05-01	18:51:45.516007	ascending
NOAA18	2017-06-01	18:56:35.788687	ascending
NOAA18	2017-07-01	19:01:14.931409	ascending
NOAA18	2017-08-01	19:06:02.493977	ascending
NOAA18	2017-09-01	19:10:49.626208	ascending
NOAA18	2017-10-01	19:15:25.128216	ascending
NOAA18	2017-11-01	19:20:07.074473	ascending
NOAA18	2017-12-01	19:24:34.948611	ascending
NOAA18	2018-01-01	19:29:08.637435	ascending
NOAA18	2018-02-01	19:33:40.422535	ascending
NOAA18	2018-03-01	19:37:43.579823	ascending
NOAA18	2018-04-01	19:42:10.725594	ascending
NOAA18	2018-05-01	19:46:25.875786	ascending
NOAA18	2018-06-01	19:50:46.730370	ascending
NOAA18	2018-07-01	19:54:56.301174	ascending
NOAA18	2018-08-01	19:59:12.920342	ascending
NOAA18	2018-09-01	20:03:27.549257	ascending
NOAA18	2018-10-01	20:07:30.516096	ascending
NOAA18	2018-11-01	20:11:37.559083	ascending
NOAA18	2018-12-01	20:15:31.476317	ascending
NOAA18	2019-01-01	20:19:30.386491	ascending
NOAA18	2019-02-01	20:23:25.152770	ascending
NOAA18	2019-03-01	20:26:55.312362	ascending
NOAA18	2019-04-01	20:30:43.353769	ascending
NOAA18	2019-05-01	20:34:22.817465	ascending
NOAA18	2019-06-01	20:38:04.942506	ascending
NOAA18	2019-07-01	20:41:35.109949	ascending
NOAA18	2019-08-01	20:45:11.233639	ascending
NOAA18	2019-09-01	20:48:45.323512	ascending
NOAA18	2019-10-01	20:52:09.243546	ascending
NOAA18	2019-11-01	20:55:34.699533	ascending
NOAA18	2019-12-01	20:58:49.138221	ascending
NOAA18	2020-01-01	21:02:06.506579	ascending
NOAA18	2020-02-01	21:05:21.616648	ascending
NOAA18	2020-03-01	21:08:21.047418	ascending
NOAA18	2020-04-01	21:11:26.588615	ascending
NOAA18	2020-05-01	21:14:22.152976	ascending
NOAA18	2020-06-01	21:17:20.796194	ascending
NOAA18	2020-07-01	21:20:11.574198	ascending
NOAA18	2020-08-01	21:23:05.795056	ascending
NOAA18	2020-09-01	21:25:57.812595	ascending
NOAA18	2020-10-01	21:28:40.461860	ascending
NOAA18	2020-11-01	21:31:24.513915	ascending
NOAA18	2020-12-01	21:34:01.557784	ascending
NOAA19	2009-03-01	13:58:49.900360	ascending
NOAA19	2009-04-01	13:57:15.702578	ascending
NOAA19	2009-05-01	13:55:46.790410	ascending
NOAA19	2009-06-01	13:54:17.917606	ascending
NOAA19	2009-07-01	13:52:53.457412	ascending
NOAA19	2009-08-01	13:51:27.306489	ascending
NOAA19	2009-09-01	13:50:02.595621	ascending
NOAA19	2009-10-01	13:48:44.828420	ascending
NOAA19	2009-11-01	13:47:28.163743	ascending
NOAA19	2009-12-01	13:46:20.450895	ascending
NOAA19	2010-01-01	13:45:11.233612	ascending
NOAA19	2010-02-01	13:44:05.896036	ascending
NOAA19	2010-03-01	13:43:09.010439	ascending
NOAA19	2010-04-01	13:42:09.586356	ascending
NOAA19	2010-05-01	13:41:15.969051	ascending
NOAA19	2010-06-01	13:40:21.536773	ascending
NOAA19	2010-07-01	13:39:32.146980	ascending
NOAA19	2010-08-01	13:38:41.367096	ascending
NOAA19	2010-09-01	13:37:54.212048	ascending
NOAA19	2010-10-01	13:37:09.410906	ascending
NOAA19	2010-11-01	13:36:27.204351	ascending
NOAA19	2010-12-01	13:35:50.267215	ascending
NOAA19	2011-01-01	13:35:15.815560	ascending
NOAA19	2011-02-01	13:34:42.850790	ascending
NOAA19	2011-03-01	13:34:17.244087	ascending
NOAA19	2011-04-01	13:33:52.743476	ascending
NOAA19	2011-05-01	13:33:30.732665	ascending
NOAA19	2011-06-01	13:33:10.815210	ascending
NOAA19	2011-07-01	13:32:53.051251	ascending
NOAA19	2011-08-01	13:32:34.900790	ascending
NOAA19	2011-09-01	13:32:18.692400	ascending
NOAA19	2011-10-01	13:32:07.261995	ascending
NOAA19	2011-11-01	13:31:58.033310	ascending
NOAA19	2011-12-01	13:31:52.496457	ascending
NOAA19	2012-01-01	13:31:49.589658	ascending
NOAA19	2012-02-01	13:31:52.623261	ascending
NOAA19	2012-03-01	13:31:56.297205	ascending
NOAA19	2012-04-01	13:32:03.266168	ascending
NOAA19	2012-05-01	13:32:12.949653	ascending
NOAA19	2012-06-01	13:32:28.174937	ascending
NOAA19	2012-07-01	13:32:41.707271	ascending
NOAA19	2012-08-01	13:32:56.612724	ascending
NOAA19	2012-09-01	13:33:13.458725	ascending
NOAA19	2012-10-01	13:33:33.144346	ascending
NOAA19	2012-11-01	13:33:56.508031	ascending
NOAA19	2012-12-01	13:34:22.924861	ascending
NOAA19	2013-01-01	13:34:54.461095	ascending
NOAA19	2013-02-01	13:35:27.988744	ascending
NOAA19	2013-03-01	13:36:01.221885	ascending
NOAA19	2013-04-01	13:36:43.906925	ascending
NOAA19	2013-05-01	13:37:25.402447	ascending
NOAA19	2013-06-01	13:38:12.967068	ascending
NOAA19	2013-07-01	13:38:57.811588	ascending
NOAA19	2013-08-01	13:39:49.659369	ascending
NOAA19	2013-09-01	13:40:41.233083	ascending
NOAA19	2013-10-01	13:41:30.628771	ascending
NOAA19	2013-11-01	13:42:29.319241	ascending
NOAA19	2013-12-01	13:43:27.793007	ascending
NOAA19	2014-01-01	13:44:34.507071	ascending
NOAA19	2014-02-01	13:45:45.946618	ascending
NOAA19	2014-03-01	13:46:48.388614	ascending
NOAA19	2014-04-01	13:48:07.707608	ascending
NOAA19	2014-05-01	13:49:22.939526	ascending
NOAA19	2014-06-01	13:50:44.973479	ascending
NOAA19	2014-07-01	13:52:05.867166	ascending
NOAA19	2014-08-01	13:53:30.803904	ascending
NOAA19	2014-09-01	13:54:59.119229	ascending
NOAA19	2014-10-01	13:56:28.076187	ascending
NOAA19	2014-11-01	13:58:01.179375	ascending
NOAA19	2014-12-01	13:59:38.121356	ascending
NOAA19	2015-01-01	14:01:22.948022	ascending
NOAA19	2015-02-01	14:03:11.000717	ascending
NOAA19	2015-03-01	14:04:50.441991	ascending
NOAA19	2015-04-01	14:06:44.964931	ascending
NOAA19	2015-05-01	14:08:41.391433	ascending
NOAA19	2015-06-01	14:10:44.449559	ascending
NOAA19	2015-07-01	14:12:41.673342	ascending
NOAA19	2015-08-01	14:14:48.976433	ascending
NOAA19	2015-09-01	14:16:58.788402	ascending
NOAA19	2015-10-01	14:19:06.701425	ascending
NOAA19	2015-11-01	14:21:22.740418	ascending
NOAA19	2015-12-01	14:23:38.464511	ascending
NOAA19	2016-01-01	14:26:05.154620	ascending
NOAA19	2016-02-01	14:28:34.117199	ascending
NOAA19	2016-03-01	14:30:57.130862	ascending
NOAA19	2016-04-01	14:33:33.754732	ascending
NOAA19	2016-05-01	14:36:10.065313	ascending
NOAA19	2016-06-01	14:38:55.130576	ascending
NOAA19	2016-07-01	14:41:39.421051	ascending
NOAA19	2016-08-01	14:44:28.651176	ascending
NOAA19	2016-09-01	14:47:21.033298	ascending
NOAA19	2016-10-01	14:50:11.259509	ascending
NOAA19	2016-11-01	14:53:11.882470	ascending
NOAA19	2016-12-01	14:56:10.432731	ascending
NOAA19	2017-01-01	14:59:19.078934	ascending
NOAA19	2017-02-01	15:02:33.810165	ascending
NOAA19	2017-03-01	15:05:31.816007	ascending
NOAA19	2017-04-01	15:08:53.673602	ascending
NOAA19	2017-05-01	15:12:12.854190	ascending
NOAA19	2017-06-01	15:15:42.729154	ascending
NOAA19	2017-07-01	15:19:07.940599	ascending
NOAA19	2017-08-01	15:22:42.466289	ascending
NOAA19	2017-09-01	15:26:19.507054	ascending
NOAA19	2017-10-01	15:29:55.239667	ascending
NOAA19	2017-11-01	15:33:40.130646	ascending
NOAA19	2017-12-01	15:37:22.053011	ascending
NOAA19	2018-01-01	15:41:14.009863	ascending
NOAA19	2018-02-01	15:45:10.409269	ascending
NOAA19	2018-03-01	15:48:47.592102	ascending
NOAA19	2018-04-01	15:52:52.362689	ascending
NOAA19	2018-05-01	15:56:53.485680	ascending
NOAA19	2018-06-01	16:01:06.857621	ascending
NOAA19	2018-07-01	16:05:13.214708	ascending
NOAA19	2018-08-01	16:09:29.054226	ascending
NOAA19	2018-09-01	16:13:47.973530	ascending
NOAA19	2018-10-01	16:18:01.211532	ascending
NOAA19	2018-11-01	16:22:26.873129	ascending
NOAA19	2018-12-01	16:26:46.627261	ascending
NOAA19	2019-01-01	16:31:16.650890	ascending
NOAA19	2019-02-01	16:35:49.440213	ascending
NOAA19	2019-03-01	16:39:59.850652	ascending
NOAA19	2019-04-01	16:44:40.566793	ascending
NOAA19	2019-05-01	16:49:15.898965	ascending
NOAA19	2019-06-01	16:54:03.986581	ascending
NOAA19	2019-07-01	16:58:39.151281	ascending
NOAA19	2019-08-01	17:03:27.203192	ascending
NOAA19	2019-09-01	17:08:16.236695	ascending
NOAA19	2019-10-01	17:12:58.765582	ascending
NOAA19	2019-11-01	17:17:51.392092	ascending
NOAA19	2019-12-01	17:22:35.930004	ascending
NOAA19	2020-01-01	17:27:29.854621	ascending
NOAA19	2020-02-01	17:32:25.080276	ascending
NOAA19	2020-03-01	17:37:03.498067	ascending
NOAA19	2020-04-01	17:42:03.364802	ascending
NOAA19	2020-05-01	17:46:54.303691	ascending
NOAA19	2020-06-01	17:51:54.287952	ascending
NOAA19	2020-07-01	17:56:47.721661	ascending
NOAA19	2020-08-01	18:01:47.440937	ascending
NOAA19	2020-09-01	18:06:48.668792	ascending
NOAA19	2020-10-01	18:11:39.462003	ascending
NOAA19	2020-11-01	18:16:40.092642	ascending
NOAA19	2020-12-01	18:21:28.376640	ascending
METOPA	2007-06-01	21:31:08.129944	ascending
METOPA	2007-07-01	21:31:11.544509	ascending
METOPA	2007-08-01	21:31:13.566614	ascending
METOPA	2007-09-01	21:31:12.819149	ascending
METOPA	2007-10-01	21:31:07.778295	ascending
METOPA	2007-11-01	21:30:59.408688	ascending
METOPA	2007-12-01	21:30:45.778561	ascending
METOPA	2008-01-01	21:30:28.450732	ascending
METOPA	2008-02-01	21:30:07.890290	ascending
METOPA	2008-03-01	21:29:44.231794	ascending
METOPA	2008-04-01	21:29:13.531146	ascending
METOPA	2008-05-01	21:29:17.704794	ascending
METOPA	2008-06-01	21:29:39.187098	ascending
METOPA	2008-07-01	21:29:58.038304	ascending
METOPA	2008-08-01	21:30:15.936195	ascending
METOPA	2008-09-01	21:30:31.984640	ascending
METOPA	2008-10-01	21:30:41.593053	ascending
METOPA	2008-11-01	21:30:49.061615	ascending
METOPA	2008-12-01	21:31:06.940562	ascending
METOPA	2009-01-01	21:31:13.771092	ascending
METOPA	2009-02-01	21:31:24.259529	ascending
METOPA	2009-03-01	21:31:27.974482	ascending
METOPA	2009-04-01	21:31:26.123430	ascending
METOPA	2009-05-01	21:31:21.458615	ascending
METOPA	2009-06-01	21:31:13.017464	ascending
METOPA	2009-07-01	21:31:04.191750	ascending
METOPA	2009-08-01	21:30:52.631895	ascending
METOPA	2009-09-01	21:30:37.227448	ascending
METOPA	2009-10-01	21:30:31.633532	ascending
METOPA	2009-11-01	21:30:37.704117	ascending
METOPA	2009-12-01	21:30:41.614241	ascending
METOPA	2010-01-01	21:30:41.602426	ascending
METOPA	2010-02-01	21:30:37.571365	ascending
METOPA	2010-03-01	21:30:29.705843	ascending
METOPA	2010-04-01	21:30:16.083285	ascending
METOPA	2010-05-01	21:29:58.759308	ascending
METOPA	2010-06-01	21:29:39.080707	ascending
METOPA	2010-07-01	21:29:18.424647	ascending
METOPA	2010-08-01	21:28:54.608668	ascending
METOPA	2010-09-01	21:28:28.026778	ascending
METOPA	2010-10-01	21:27:58.021944	ascending
METOPA	2010-11-01	21:28:10.864668	ascending
METOPA	2010-12-01	21:28:29.115567	ascending
METOPA	2011-01-01	21:28:39.161757	ascending
METOPA	2011-02-01	21:28:52.592770	ascending
METOPA	2011-03-01	21:28:55.903499	ascending
METOPA	2011-04-01	21:28:57.831076	ascending
METOPA	2011-05-01	21:28:54.328120	ascending
METOPA	2011-06-01	21:28:48.662268	ascending
METOPA	2011-07-01	21:28:41.686580	ascending
METOPA	2011-08-01	21:28:31.516237	ascending
METOPA	2011-09-01	21:28:18.828556	ascending
METOPA	2011-10-01	21:28:06.263484	ascending
METOPA	2011-11-01	21:28:36.138471	ascending
METOPA	2011-12-01	21:29:03.995162	ascending
METOPA	2012-01-01	21:29:25.991273	ascending
METOPA	2012-02-01	21:29:46.522280	ascending
METOPA	2012-03-01	21:29:58.373441	ascending
METOPA	2012-04-01	21:30:11.648950	ascending
METOPA	2012-05-01	21:30:17.228321	ascending
METOPA	2012-06-01	21:30:22.373233	ascending
METOPA	2012-07-01	21:30:22.882009	ascending
METOPA	2012-08-01	21:30:24.710262	ascending
METOPA	2012-09-01	21:30:21.408033	ascending
METOPA	2012-10-01	21:30:15.519576	ascending
METOPA	2012-11-01	21:30:04.034651	ascending
METOPA	2012-12-01	21:29:47.546317	ascending
METOPA	2013-01-01	21:29:30.376090	ascending
METOPA	2013-02-01	21:29:05.684607	ascending
METOPA	2013-03-01	21:28:42.017663	ascending
METOPA	2013-04-01	21:28:28.211044	ascending
METOPA	2013-05-01	21:28:43.366663	ascending
METOPA	2013-06-01	21:29:00.794474	ascending
METOPA	2013-07-01	21:29:10.316579	ascending
METOPA	2013-08-01	21:29:21.760108	ascending
METOPA	2013-09-01	21:29:27.774523	ascending
METOPA	2013-10-01	21:29:33.448374	ascending
METOPA	2013-11-01	21:29:31.648043	ascending
METOPA	2013-12-01	21:29:26.826709	ascending
METOPA	2014-01-01	21:29:18.374600	ascending
METOPA	2014-02-01	21:29:04.900736	ascending
METOPA	2014-03-01	21:28:47.504682	ascending
METOPA	2014-04-01	21:28:32.198273	ascending
METOPA	2014-05-01	21:28:47.518130	ascending
METOPA	2014-06-01	21:29:14.896414	ascending
METOPA	2014-07-01	21:29:35.505446	ascending
METOPA	2014-08-01	21:29:56.914055	ascending
METOPA	2014-09-01	21:30:14.236169	ascending
METOPA	2014-10-01	21:30:25.833440	ascending
METOPA	2014-11-01	21:30:32.983246	ascending
METOPA	2014-12-01	21:30:36.653264	ascending
METOPA	2015-01-01	21:30:41.577560	ascending
METOPA	2015-02-01	21:30:36.958135	ascending
METOPA	2015-03-01	21:30:34.126004	ascending
METOPA	2015-04-01	21:30:17.055805	ascending
METOPA	2015-05-01	21:30:05.630419	ascending
METOPA	2015-06-01	21:29:50.238079	ascending
METOPA	2015-07-01	21:29:30.250795	ascending
METOPA	2015-08-01	21:29:07.265162	ascending
METOPA	2015-09-01	21:28:43.998413	ascending
METOPA	2015-10-01	21:28:15.917295	ascending
METOPA	2015-11-01	21:28:01.473205	ascending
METOPA	2015-12-01	21:28:20.787366	ascending
METOPA	2016-01-01	21:28:40.984765	ascending
METOPA	2016-02-01	21:28:55.143702	ascending
METOPA	2016-03-01	21:29:04.013748	ascending
METOPA	2016-04-01	21:29:06.944013	ascending
METOPA	2016-05-01	21:29:10.512642	ascending
METOPA	2016-06-01	21:29:11.527708	ascending
METOPA	2016-07-01	21:29:08.680314	ascending
METOPA	2016-08-01	21:29:03.293082	ascending
METOPA	2016-09-01	21:28:54.102592	ascending
METOPA	2016-10-01	21:29:09.894862	ascending
METOPA	2016-11-01	21:29:19.337782	ascending
METOPA	2016-12-01	21:29:28.756352	ascending
METOPA	2017-01-01	21:29:32.518296	ascending
METOPA	2017-02-01	21:29:30.784585	ascending
METOPA	2017-03-01	21:29:26.802305	ascending
METOPA	2017-04-01	21:29:20.496480	ascending
METOPA	2017-05-01	21:29:06.448971	ascending
METOPA	2017-06-01	21:28:53.283264	ascending
METOPA	2017-07-01	21:28:35.745470	ascending
METOPA	2017-08-01	21:28:16.140068	ascending
METOPA	2017-09-01	21:27:53.737372	ascending
METOPA	2017-10-01	21:27:28.341769	ascending
METOPA	2017-11-01	21:26:56.007923	ascending
METOPA	2017-12-01	21:26:23.616739	ascending
METOPA	2018-01-01	21:25:44.922694	ascending
METOPA	2018-02-01	21:25:02.682606	ascending
METOPA	2018-03-01	21:24:20.374853	ascending
METOPA	2018-04-01	21:23:30.251449	ascending
METOPA	2018-05-01	21:22:37.348517	ascending
METOPA	2018-06-01	21:21:38.666164	ascending
METOPA	2018-07-01	21:20:40.382221	ascending
METOPA	2018-08-01	21:19:38.154677	ascending
METOPA	2018-09-01	21:18:34.863432	ascending
METOPA	2018-10-01	21:17:26.075119	ascending
METOPA	2018-11-01	21:16:12.535340	ascending
METOPA	2018-12-01	21:14:59.191641	ascending
METOPA	2019-01-01	21:13:34.912309	ascending
METOPA	2019-02-01	21:12:09.390891	ascending
METOPA	2019-03-01	21:10:48.968166	ascending
METOPA	2019-04-01	21:09:14.992399	ascending
METOPA	2019-05-01	21:07:41.393780	ascending
METOPA	2019-06-01	21:05:59.746779	ascending
METOPA	2019-07-01	21:04:18.590301	ascending
METOPA	2019-08-01	21:02:31.739315	ascending
METOPA	2019-09-01	21:00:42.545000	ascending
METOPA	2019-10-01	20:58:55.527318	ascending
METOPA	2019-11-01	20:56:55.387229	ascending
METOPA	2019-12-01	20:54:57.007524	ascending
METOPA	2020-01-01	20:52:51.675308	ascending
METOPA	2020-02-01	20:50:43.945381	ascending
METOPA	2020-03-01	20:48:38.383214	ascending
METOPA	2020-04-01	20:46:20.005091	ascending
METOPA	2020-05-01	20:44:04.864282	ascending
METOPA	2020-06-01	20:41:39.205328	ascending
METOPA	2020-07-01	20:39:15.977071	ascending
METOPA	2020-08-01	20:36:46.112049	ascending
METOPA	2020-09-01	20:34:13.761051	ascending
METOPA	2020-10-01	20:31:42.854304	ascending
METOPA	2020-11-01	20:29:01.783542	ascending
METOPA	2020-12-01	20:26:19.660179	ascending
METOPB	2013-01-01	21:30:43.415651	ascending
METOPB	2013-02-01	21:31:03.214817	ascending
METOPB	2013-03-01	21:31:20.115316	ascending
METOPB	2013-04-01	21:31:31.075368	ascending
METOPB	2013-05-01	21:31:39.504430	ascending
METOPB	2013-06-01	21:31:45.758638	ascending
METOPB	2013-07-01	21:31:45.738134	ascending
METOPB	2013-08-01	21:31:49.447520	ascending
METOPB	2013-09-01	21:31:48.872867	ascending
METOPB	2013-10-01	21:31:40.939057	ascending
METOPB	2013-11-01	21:31:33.606195	ascending
METOPB	2013-12-01	21:31:45.282535	ascending
METOPB	2014-01-01	21:31:53.710261	ascending
METOPB	2014-02-01	21:31:58.527144	ascending
METOPB	2014-03-01	21:31:59.186835	ascending
METOPB	2014-04-01	21:31:56.690532	ascending
METOPB	2014-05-01	21:31:46.731614	ascending
METOPB	2014-06-01	21:31:39.176914	ascending
METOPB	2014-07-01	21:31:28.467648	ascending
METOPB	2014-08-01	21:31:14.246211	ascending
METOPB	2014-09-01	21:30:57.555487	ascending
METOPB	2014-10-01	21:30:38.273684	ascending
METOPB	2014-11-01	21:30:42.599320	ascending
METOPB	2014-12-01	21:31:01.414898	ascending
METOPB	2015-01-01	21:31:23.186298	ascending
METOPB	2015-02-01	21:31:39.202808	ascending
METOPB	2015-03-01	21:31:49.221528	ascending
METOPB	2015-04-01	21:31:56.292774	ascending
METOPB	2015-05-01	21:31:59.575012	ascending
METOPB	2015-06-01	21:32:00.262623	ascending
METOPB	2015-07-01	21:31:59.355259	ascending
METOPB	2015-08-01	21:31:56.764441	ascending
METOPB	2015-09-01	21:31:46.395323	ascending
METOPB	2015-10-01	21:31:37.085639	ascending
METOPB	2015-11-01	21:31:24.049051	ascending
METOPB	2015-12-01	21:31:05.348109	ascending
METOPB	2016-01-01	21:30:43.447577	ascending
METOPB	2016-02-01	21:30:16.473876	ascending
METOPB	2016-03-01	21:29:48.394111	ascending
METOPB	2016-04-01	21:29:31.722879	ascending
METOPB	2016-05-01	21:29:25.957466	ascending
METOPB	2016-06-01	21:29:55.967143	ascending
METOPB	2016-07-01	21:30:18.695631	ascending
METOPB	2016-08-01	21:30:43.783851	ascending
METOPB	2016-09-01	21:31:03.910506	ascending
METOPB	2016-10-01	21:31:19.239097	ascending
METOPB	2016-11-01	21:31:31.602239	ascending
METOPB	2016-12-01	21:31:39.403422	ascending
METOPB	2017-01-01	21:31:42.562354	ascending
METOPB	2017-02-01	21:31:43.097885	ascending
METOPB	2017-03-01	21:31:40.150137	ascending
METOPB	2017-04-01	21:31:30.977156	ascending
METOPB	2017-05-01	21:31:18.751307	ascending
METOPB	2017-06-01	21:31:03.681614	ascending
METOPB	2017-07-01	21:30:48.841447	ascending
METOPB	2017-08-01	21:30:29.318666	ascending
METOPB	2017-09-01	21:30:07.487743	ascending
METOPB	2017-10-01	21:30:02.511219	ascending
METOPB	2017-11-01	21:30:08.048027	ascending
METOPB	2017-12-01	21:30:09.798390	ascending
METOPB	2018-01-01	21:30:10.184309	ascending
METOPB	2018-02-01	21:30:04.979688	ascending
METOPB	2018-03-01	21:29:54.400022	ascending
METOPB	2018-04-01	21:29:43.137323	ascending
METOPB	2018-05-01	21:29:26.406485	ascending
METOPB	2018-06-01	21:29:05.900737	ascending
METOPB	2018-07-01	21:28:43.361246	ascending
METOPB	2018-08-01	21:28:18.583795	ascending
METOPB	2018-09-01	21:27:51.183715	ascending
METOPB	2018-10-01	21:27:33.367737	ascending
METOPB	2018-11-01	21:27:34.644842	ascending
METOPB	2018-12-01	21:28:02.231020	ascending
METOPB	2019-01-01	21:28:26.482423	ascending
METOPB	2019-02-01	21:28:47.684184	ascending
METOPB	2019-03-01	21:29:05.438817	ascending
METOPB	2019-04-01	21:29:16.909006	ascending
METOPB	2019-05-01	21:29:27.168021	ascending
METOPB	2019-06-01	21:29:33.917777	ascending
METOPB	2019-07-01	21:29:35.469081	ascending
METOPB	2019-08-01	21:29:35.142481	ascending
METOPB	2019-09-01	21:29:35.835068	ascending
METOPB	2019-10-01	21:29:30.799655	ascending
METOPB	2019-11-01	21:29:37.035060	ascending
METOPB	2019-12-01	21:29:55.357954	ascending
METOPB	2020-01-01	21:30:11.662754	ascending
METOPB	2020-02-01	21:30:24.106141	ascending
METOPB	2020-03-01	21:30:31.258595	ascending
METOPB	2020-04-01	21:30:33.694658	ascending
METOPB	2020-05-01	21:30:30.028808	ascending
METOPB	2020-06-01	21:30:29.162280	ascending
METOPB	2020-07-01	21:30:20.382836	ascending
METOPB	2020-08-01	21:30:14.117283	ascending
METOPB	2020-09-01	21:30:03.062772	ascending
METOPB	2020-10-01	21:29:54.830654	ascending
METOPB	2020-11-01	21:30:06.472645	ascending
METOPB	2020-12-01	21:30:16.983711	ascending
METOPC	2019-09-01	21:30:53.452779	ascending
METOPC	2019-10-01	21:30:49.756078	ascending
METOPC	2019-11-01	21:30:41.151646	ascending
METOPC	2019-12-01	21:30:29.239853	ascending
METOPC	2020-01-01	21:30:49.509399	ascending
METOPC	2020-02-01	21:31:08.893844	ascending
METOPC	2020-03-01	21:31:20.873939	ascending
METOPC	2020-04-01	21:31:29.372160	ascending
METOPC	2020-05-01	21:31:34.041037	ascending
METOPC	2020-06-01	21:31:34.749462	ascending
METOPC	2020-07-01	21:31:33.445950	ascending
METOPC	2020-08-01	21:31:30.291584	ascending
METOPC	2020-09-01	21:31:24.686815	ascending
METOPC	2020-10-01	21:31:15.477623	ascending
METOPC	2020-11-01	21:31:25.571423	ascending
METOPC	2020-12-01	21:31:39.769633	ascending
